-0.9  4.0e-12e-12
-0.8  1.51613e-12
-0.7  1.13131e-12
-0.6  8.67044e-13
-0.5  6.82816e-13
-0.4  5.52227e-13
-0.3  4.58047e-13
-0.2  3.89054e-13
-0.1  3.37973e-13
0  3.00145e-13
0.1  2.72677e-13
0.2  2.53897e-13
0.3  2.43038e-13
0.4  2.40035e-13
0.5  2.45453e-13
0.6  2.55256e-13
0.7  2.75453e-13
0.8  3.07839e-13
0.9  3.54902e-13
1  4.29287e-13
1.1  5.30393e-13
1.2  6.66059e-13
1.3  8.46613e-13
1.4  1.08562e-12
1.5  1.40089e-12
1.6  1.81571e-12
1.7  2.36068e-12
