0.9  1.0871e-12
1  5.93366e-13
1.1  3.93985e-13
1.2  3.21902e-13
1.3  3.05738e-13
1.4  3.13829e-13
1.5  3.35341e-13
1.6  3.67354e-13
1.7  4.10322e-13
1.8  4.67164e-13
1.9  5.42231e-13
2  6.39719e-13
2.1  7.63661e-13
2.2  9.32307e-13
2.3  1.14949e-12
2.4  1.41909e-12
2.5  1.75358e-12
